news_uid,team,date,score,score_norm,is_relevant,reason
fe5256a0afe7,Buyuksehyr,2025-09-13,0,0.0,False,new coach profile
cdbec5359acb,Buyuksehyr,2025-09-13,0,0.0,False,new coach profile
f9101303eac6,Buyuksehyr,2025-09-13,0,0.0,False,new coach appointment
3648b6256e2a,Buyuksehyr,2025-09-13,0,0.0,False,new coach appointment
e4b88e7c84f8,Buyuksehyr,2025-09-13,0,0.0,False,new coach appointment
97554bde3540,Buyuksehyr,2025-09-13,0,0.0,True,new appointment
64d7b1ee9d75,Buyuksehyr,2025-09-13,0,0.0,True,new coach profile
44d55a45cc9e,Buyuksehyr,2025-09-13,0,0.0,False,new coach appointment
bcec7c296365,Buyuksehyr,2025-09-13,0,0.0,False,new coach profile
aaa321a4d83c,Fenerbahce,2025-09-13,0,0.0,False,new coach appointment
2e64533ea712,Fenerbahce,2025-09-13,4,1.0,True,The article explicitly states that the Fenerbahce chief sacked Jose Mourinho.
af226144ba12,Galatasaray,2025-09-13,2,0.5,True,"The article mentions criticism from Okan Buruk regarding Victor Osimhen's condition, indicating a moderate level of tension."
bdcca0e06c2f,Genclerbirligi,2025-09-13,4,1.0,True,Confirmed resignation of the manager.
d33a55aa05f4,Alanyaspor,2025-09-14,0,0.0,False,"The article headline does not indicate a manager change, and the content does not suggest any criticism or issues with the current manager."
aba3cea18fd9,Kayserispor,2025-09-14,0,0.0,True,"The article is about a departure from the academy, not the first team."
626d977451ef,Besiktas,2025-09-15,0,0.0,False,new appointment
f532e6a4b9b8,Buyuksehyr,2025-09-15,0,0.0,False,new coach appointment
a51c90387eba,Buyuksehyr,2025-09-15,0,0.0,False,new coach profile
6548e1c088ae,Buyuksehyr,2025-09-15,0,0.0,False,new coach appointment
f8085f05a69c,Buyuksehyr,2025-09-15,0,0.0,False,"The article is about the youngest coaches in Süper Lig, not a manager change for Buyuksehyr."
9efb31574720,Buyuksehyr,2025-09-15,0,0.0,False,new coach profile
3f766a5e7616,Buyuksehyr,2025-09-15,0,0.0,False,"The article is about the team's coach Nuri Şahin being optimistic, there is no indication of a change in management."
c2ac05353bc0,Buyuksehyr,2025-09-15,0,0.0,False,new coach profile
4d269d59338d,Karagumruk,2025-09-16,0,0.0,False,"The article is about the coach's confidence in stability, not a change in management."
a19224820dc2,Alanyaspor,2025-09-17,2,0.5,True,The coach is expressing criticism towards the team's performance.
fbdd815a8ed9,Alanyaspor,2025-09-17,2,0.5,True,"The coach is criticizing the team, indicating a possible issue but no immediate action expected."
28230eef819e,Buyuksehyr,2025-09-17,3,0.75,True,"The coach mentions that there are many roads they will take, implying dissatisfaction and potential change."
5916608175e0,Buyuksehyr,2025-09-17,2,0.5,True,"The article mentions criticism from the current manager Nuri Şahin, indicating a moderate level of expectation for a manager change."
06077bc27a6d,Buyuksehyr,2025-09-17,4,1.0,True,"The article reports that the manager of Benfica has been fired, which is relevant to the team Buyuksehir Karabag."
8d8603da067c,Fenerbahce,2025-09-17,4,1.0,True,"Jose Mourinho, a manager known for being fired from previous teams, is taking over Fenerbahce, implying the previous manager was fired."
c0c152e5a617,Fenerbahce,2025-09-17,0,0.0,True,"The article mentions Mourinho's new address being his old home, implying a potential return, but it's not a confirmation of a manager change."
06d85da86d96,Fenerbahce,2025-09-17,0,0.0,True,new appointment
8fac8af726d5,Fenerbahce,2025-09-17,0,0.0,False,Appointment articles always score 0.
88fb533d5272,Fenerbahce,2025-09-17,0,0.0,True,"new appointment talks mentioned, but no confirmation of new coach profile"
339c79323bf8,Fenerbahce,2025-09-17,0,0.0,False,No mention of Fenerbahce or a manager change
65472d9b377d,Fenerbahce,2025-09-17,4,1.0,True,"Jose Mourinho has been sacked as Fenerbahce boss and is set to replace another manager, indicating a confirmed firing."
93ad2cbb5a85,Alanyaspor,2025-09-18,3,0.75,True,"The coach mentioned that speaking about the issues could lead to problems, indicating potential dissatisfaction or tension within the team."
3cb0fb1b8efa,Alanyaspor,2025-09-18,2,0.5,True,"The article contains criticism of the current manager, Mustafa Sarp, but does not indicate any immediate threat to his job."
37a48b103d52,Besiktas,2025-09-18,0,0.0,False,Appointment articles always score 0.
066fc4d63451,Buyuksehyr,2025-09-18,3,0.75,True,"The article mentions Sergen Hoca as the biggest change at Beşiktaş, implying a strong expectation of a change in the coaching staff."
2d63a85c30e2,Fenerbahce,2025-09-18,0,0.0,False,"The article is about José Mourinho's potential appointment at Benfica, not Fenerbahce."
d44545f3f17b,Fenerbahce,2025-09-18,0,0.0,False,"new appointment, no change expected for Fenerbahce"
6cee6b10904a,Fenerbahce,2025-09-18,4,1.0,True,Confirmed firing/resignation as Jose Mourinho has been sacked from Fenerbahce.
62061cc472af,Fenerbahce,2025-09-18,0,0.0,True,new appointment
88e9df4eef6c,Fenerbahce,2025-09-18,4,1.0,True,"Jose Mourinho admitted managing Fenerbahce was 'a mistake', indicating a strong criticism of his own performance."
44c5bce31f43,Fenerbahce,2025-09-18,0,0.0,True,"The article mentions a new appointment, which scores 0 according to the rules."
e560015b3c46,Fenerbahce,2025-09-18,4,1.0,True,"The article mentions a sacking, which is a strong indicator of a manager change."
6f0def484403,Fenerbahce,2025-09-18,0,0.0,True,new appointment
eacb95531bcf,Fenerbahce,2025-09-18,4,1.0,True,"Confirmed firing/resignation of previous manager Ruben Amorim, followed by the appointment of Jose Mourinho."
9fabb7a0aca9,Fenerbahce,2025-09-18,4,1.0,True,"Mourinho explicitly stated that working at Fenerbahçe was his biggest mistake, indicating a strong negative sentiment towards his time at the club."
89ccbc227af2,Galatasaray,2025-09-18,4,1.0,True,"The article suggests that Okan Buruk has resigned from Galatasaray, indicated by the phrase 'Galatasaray'da şok!' which translates to 'Shock at Galatasaray!'"
551801830fe9,Fenerbahce,2025-09-19,0,0.0,False,Appointment articles always score 0.
fec5727e8731,Fenerbahce,2025-09-19,4,1.0,True,"Jose Mourinho admits he made a mistake joining Fenerbahce, implying he is not suited for the role or the team."
ef0177fc310b,Galatasaray,2025-09-19,4,1.0,True,"Protests against Okan Buruk, fans want him to be replaced."
4b044e500eff,Goztep,2025-09-19,0,0.0,False,"The article is about the team's performance and the coach's strategy, but there is no indication of a manager change."
3ed5f2ff493c,Goztep,2025-09-19,0,0.0,False,"The article is about a coach's positive statement, indicating no signal of a manager change."
890c63b201cd,Goztep,2025-09-19,0,0.0,False,"The article is about a coach's positive statement after a match, indicating no change in management."
e17f0a2b3d80,Eyupspor,2025-09-20,4,1.0,True,Confirmed resignation from Selçuk Şahin.
ef66da19be20,Eyupspor,2025-09-20,4,1.0,True,The article mentions the manager's resignation announcement.
2a7b8ac0a13c,Fenerbahce,2025-09-20,3,0.75,True,"The article mentions Tedesco as a potential replacement for Sadettin Saran, implying that Tedesco's job is at risk if Saran is appointed."
6ac3b6f04d0d,Fenerbahce,2025-09-20,2,0.5,True,"Mourinho criticizes Fenerbahçe's culture and football standards, indicating dissatisfaction with the team's performance."
1296eacf267f,Galatasaray,2025-09-20,3,0.75,True,"Manager demands response after a loss, indicating potential unrest."
8c848a3d5a56,Alanyaspor,2025-09-21,0,0.0,False,The article headline does not indicate any managerial change or criticism.
96a47ad5b53a,Karagumruk,2025-09-21,2,0.5,True,"The manager is expressing dissatisfaction with the team's attacking performance, indicating moderate criticism."
4599af1c0e6c,Kocaelispor,2025-09-21,0,0.0,False,"The article is about a player's response to a potential resignation, not a manager change."
406109f61400,Alanyaspor,2025-09-22,0,0.0,False,"The article is about the current coach's statement, not a potential change."
d5c51a9808b4,Fenerbahce,2025-09-22,0,0.0,True,"The article is about Tedesco's salary and potential compensation if he gets fired, indicating no manager change is expected or discussed."
067320cb44b5,Kayserispor,2025-09-22,0,0.0,False,"The article is about the current manager's statement, not a change in management."
b1d4efa3bf03,Fenerbahce,2025-09-23,3,0.75,True,"The coach is expressing dissatisfaction with the team's performance, indicating a strong possibility of change."
840bbe49d14c,Fenerbahce,2025-09-23,3,0.75,True,"The coach is expressing dissatisfaction with the team's performance, indicating potential protests or criticism."
a602f099de9e,Fenerbahce,2025-09-24,3,0.75,True,"The article mentions an 'itiraf' (confession) which implies a strong reaction from the manager, suggesting a high likelihood of a change in management."
0fa11d26d58d,Fenerbahce,2025-09-24,0,0.0,False,new coach profile
f3e8c1ee0e0a,Konyaspor,2025-09-24,4,1.0,True,The manager of Konyaspor has resigned.
f2087a85e1f3,Konyaspor,2025-09-24,3,0.75,True,Protests/named replacement indicated by 'teknik direktör değişikliği' which implies a change in the coach.
8a249ea32ab3,Konyaspor,2025-09-24,0,0.0,False,new coach profile
c5c87af5d081,Fenerbahce,2025-09-25,4,1.0,True,"The article discusses Tedesco's potential departure and Fenerbahçe's potential compensation, indicating a strong signal that Tedesco has been fired."
fa63fe6b72cd,Fenerbahce,2025-09-25,3,0.75,True,"The article mentions a shocking situation in Germany, implying that Fenerbahce's coach might be in trouble."
785d264687d8,Fenerbahce,2025-09-25,4,1.0,True,Jose Mourinho was confirmed to be fired from Fenerbahce.
f4feb4617d77,Karagumruk,2025-09-25,0,0.0,True,new coach profile
9a2b6368a80b,Kayserispor,2025-09-25,0,0.0,True,"The article headline suggests a possibility of resignation, but it's not confirmed."
b41323210aa9,Alanyaspor,2025-09-26,2,0.5,True,"The manager is criticizing the opposing team, which may indicate some level of dissatisfaction or pressure."
57b9b39b7ac6,Alanyaspor,2025-09-26,0,0.0,False,The article is a post-match interview and does not indicate any managerial change.
611963381ec8,Alanyaspor,2025-09-26,0,0.0,False,No manager change mentioned in the article.
3788d7b201af,Kayserispor,2025-09-26,4,1.0,True,"The manager, Djalovic, was punched and resigned."
08cd2ce2339b,Konyaspor,2025-09-26,0,0.0,False,new coach profile
f3cf3d72b21b,Alanyaspor,2025-09-27,0,0.0,True,new coach profile
5a0b0c6d7b7d,Alanyaspor,2025-09-27,0,0.0,False,new coach profile
19289b097f92,Fenerbahce,2025-09-27,0,0.0,True,"The article discusses the reason behind Gökhan Gönül's departure, but does not mention a new appointment."
ab96fc5c37c3,Fenerbahce,2025-09-27,4,1.0,True,"Confirmed firing/resignation of Tedesco, with Kocaman and Demirel reportedly taking over."
c95e14a36154,Goztep,2025-09-27,2,0.5,True,"The coach is expressing criticism about the situation, indicating potential issues with the team."
e8caca9eca57,Goztep,2025-09-27,2,0.5,True,"The manager is criticizing the team's performance, indicating some level of dissatisfaction."
54d4274990e1,Goztep,2025-09-27,2,0.5,True,"The manager is expressing criticism about the team's performance, specifically mentioning a 'hücum sıkıntımız' which translates to 'attack problem'."
8392a63279ac,Antalyaspor,2025-09-28,0,0.0,True,"The article is a response to rumors about Tedesco's departure, but it does not confirm any change in management."
45c58b8b76d6,Antalyaspor,2025-09-28,4,1.0,True,"The article mentions a player's confession about the manager's departure, indicating a confirmed firing."
4d6ae0e9c670,Buyuksehyr,2025-09-28,0,0.0,False,The article does not mention a manager change or criticism towards the current manager.
616d6babb921,Fenerbahce,2025-09-28,0,0.0,True,"The article headline mentions Domenico Tedesco, but it does not indicate any change in the manager position."
ea822614b6a8,Fenerbahce,2025-09-28,0,0.0,True,"The article headline suggests Gökhan Gönül's departure from Fenerbahçe, but the title also mentions a response from Tedesco, indicating uncertainty or a potential explanation for his departure."
8469acdf0064,Galatasaray,2025-09-28,0,0.0,False,No manager change expected or mentioned in the article.
ee1a5a4274db,Karagumruk,2025-09-28,3,0.75,True,"The manager, Marcel Licka, is threatening to start giving punishments, indicating potential dissatisfaction and tension within the team."
6e37671247f3,Kayserispor,2025-09-28,0,0.0,False,"The president denies any resignation thoughts, indicating no signal for a manager change."
d199635c578b,Kocaelispor,2025-09-28,2,0.5,True,"The article mentions a player leaving due to a transfer offer, indicating criticism towards the team's management."
e5078f0b9808,Rizespor,2025-09-28,0,0.0,False,no manager change mentioned
8537b5b4958e,Antalyaspor,2025-09-29,4,1.0,False,"The article is about Fenerbahçe, not Antalyaspor."
ed326ca05c1d,Antalyaspor,2025-09-29,0,0.0,False,"No mention of Antalyaspor or any manager change, article is about Fenerbahçe"
89440b31a6c8,Besiktas,2025-09-29,0,0.0,False,no manager change mentioned
f40519227ba4,Fenerbahce,2025-09-29,0,0.0,False,"The article is about Tedesco praising a player, not a manager change."
51f060bbed91,Galatasaray,2025-09-29,2,0.5,True,"The article mentions criticism towards the team's performance, but does not indicate any immediate managerial change."
dd26538254cc,Galatasaray,2025-09-29,3,0.75,True,Departure rumour due to failure to meet contract conditions
7af759c00cb3,Kasimpasa,2025-09-29,0,0.0,False,"No mention of Kasimpasa or a manager change, article is about Rizespor"
e8f2c67d018d,Kayserispor,2025-09-29,3,0.75,True,"The article suggests that the president of Kayserispor might resign, implying potential criticism or unrest within the team."
b936a8d13d0a,Konyaspor,2025-09-29,0,0.0,False,"The article is about a coach's positive statement after a match, indicating no manager change is expected."
403e60cd160c,Rizespor,2025-09-29,3,0.75,True,"Taraftarlar İlk Kez İlhan Palut'u İstifaya Çağırdı, indicating protests against the manager."
29bae17a62e6,Fenerbahce,2025-09-30,2,0.5,True,"The article mentions 'kritik maçlar' which translates to 'critical matches', indicating criticism towards the current manager Domenico Tedesco."
0b58bf915375,Fenerbahce,2025-09-30,3,0.75,True,"Protests/named replacement implied by criticism of the sacked manager, Fenerbahce."
6e3cf6a3914b,Kocaelispor,2025-09-30,2,0.5,True,"The manager is criticizing his team's performance, indicating some level of dissatisfaction."
bf6c04f285e9,Besiktas,2025-10-01,4,1.0,True,"Confirmed firing/resignation NOW, as indicated by the headline 'Beşiktaş'ta flaş ayrılık' which translates to 'Flash departure' at Beşiktaş."
7bec765d46fb,Fenerbahce,2025-10-01,0,0.0,False,"The article is about the current manager's comments, not a change in management."
21357fbf9131,Fenerbahce,2025-10-01,0,0.0,False,new coach profile
